session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62c98d0914464089a75a3c9f,6029b0e17f3b5d944ab183f1,APPROVED,2022-07-09 14:13:55.194000,2022-07-09 14:35:02.718000,1267.524,32,2212,7,100,2022-07-09 17:27:53.909000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c98d09559375a53c31e04d,5fffdc5f626a1e1582ab6b9e,APPROVED,2022-07-09 14:13:33.139000,2022-07-09 14:34:58.692000,1285.553,34,1322,6,100,2022-07-09 17:27:53.979000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c98d0fdfb4e98d88f90bcb,5edd3d8267f8fc0c4d67bc00,APPROVED,2022-07-09 14:13:40.261000,2022-07-09 14:29:32.713000,952.452,38,1951,3,100,2022-07-09 17:27:54.152000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c98d11559375a53c31e04f,56ee521a65ca4d000cc39e55,APPROVED,2022-07-09 14:15:29.818000,2022-07-09 14:35:39.724000,1209.906,44,2092,2,100,2022-07-09 17:27:54.206000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c9927288e1ecde523cdd82,58ab2db50da7f10001de8e34,APPROVED,2022-07-09 14:36:38.977000,2022-07-09 15:11:56.792000,2117.815,25,1596,3,100,2022-07-09 17:27:54.255000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c9927b65d6f07f4b391a04,627e7b6d33e1df14160c05ba,APPROVED,2022-07-09 14:36:43.805000,2022-07-09 15:05:38.598000,1734.793,24,171,0,100,2022-07-09 17:27:54.311000,49E292D8,United States,United States,Other,English,United States,Female,No
62c9927de7b81bbbf2e77dda,5e38e79295ff561112eae457,APPROVED,2022-07-09 14:37:00.575000,2022-07-09 15:01:44.127000,1483.552,37,2069,1,100,2022-07-09 17:27:54.366000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c9927ff29d5685f031a77d,5dde8fba82f458000c8c7c75,APPROVED,2022-07-09 14:36:47.386000,2022-07-09 15:03:51.423000,1624.037,40,2655,9,100,2022-07-09 17:27:54.416000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c992808646841399e4c791,60eb81e023788423a6ea43f9,RETURNED,2022-07-09 14:36:50.864000,,99291.457825,19,102,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c9972f775768c45f699612,5bdfb648484288000130dad0,APPROVED,2022-07-09 15:02:13.717000,2022-07-09 15:22:33.418000,1219.701,29,1749,4,100,2022-07-09 17:27:54.469000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62cb097c7d71314be75ee4a2,5efef32a88bb6a01c8087591,APPROVED,2022-07-10 17:16:44.672000,2022-07-10 17:53:04.608000,2179.936,21,321,0,100,2022-07-10 17:56:42.147000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62cb097d0a464d1fd13cdd7d,5df4892578322533c70aecdf,APPROVED,2022-07-10 17:16:47.526000,2022-07-10 17:34:27.315000,1059.789,24,2045,2,100,2022-07-10 17:41:14.409000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62cb097de9e134145544ae16,5aeeb4903c80f200013af2ed,APPROVED,2022-07-10 17:16:45.064000,2022-07-10 17:30:17.074000,812.01,33,3610,15,99,2022-07-10 17:41:15.501000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62cb098015b63c304d34e659,5df4565dfeea89323021ef27,APPROVED,2022-07-10 17:16:51.943000,2022-07-10 17:35:25.823000,1113.88,65,2331,5,100,2022-07-10 17:41:13.562000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62cb09805151b214d4858426,62c84b75835be6f44f99acd1,APPROVED,2022-07-10 17:16:48.221000,2022-07-10 17:35:58.749000,1150.528,45,21,0,100,2022-07-10 17:41:13.719000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62cb0f57670bd6c5acfc2735,610d6c481ca4797b863fe3d1,APPROVED,2022-07-10 17:41:43.268000,2022-07-10 18:08:24.234000,1600.966,72,1630,1,100,2022-07-10 18:08:26.948000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62cb0f57d5a85ca9cb69d9d3,6298df7da7b45df1b730d3aa,APPROVED,2022-07-10 17:41:49.509000,2022-07-10 18:00:46.859000,1137.35,20,214,0,100,2022-07-10 18:03:35.687000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,Yes
