session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62c50537379f671b58bc80e2,59ff81fd5d06850001afeeab,APPROVED,2022-07-06 03:52:49.573000,2022-07-06 04:13:41.341000,1251.768,27,3002,5,100,2022-07-06 06:51:30.865000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c50537dd09c65eb9c7921c,5f902184d7badd065adb604b,APPROVED,2022-07-06 03:44:55.211000,2022-07-06 04:03:54.325000,1139.114,40,2057,3,100,2022-07-06 06:51:30.917000,NOCODE,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62c50538d9d63b2adaef82d8,6108d6efa698e3dbe3b313d3,APPROVED,2022-07-06 03:49:07.316000,2022-07-06 04:37:00.861000,2873.545,29,1170,2,100,2022-07-06 06:51:30.970000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,Yes
62c505397c8a664bddd01ce0,614ee5e28a2f0a07d4d639dd,APPROVED,2022-07-06 03:45:00.261000,2022-07-06 04:26:41.712000,2501.451,31,891,9,97,2022-07-06 06:51:31.027000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62c5053a1cfd8335c174f5b6,6229dbd104c9cf8c397853cb,APPROVED,2022-07-06 03:45:04.728000,2022-07-06 04:00:27.056000,922.328,59,819,6,99,2022-07-06 06:51:31.082000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c5053c55f8da73a09fa9a4,57587b29713d8400061730e4,APPROVED,2022-07-06 03:45:00.266000,2022-07-06 04:03:26.625000,1106.359,40,3072,0,100,2022-07-06 06:51:31.136000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c5053d1cfd8335c174f5b7,5b202c787f6f86000196097d,APPROVED,2022-07-06 03:45:04.211000,2022-07-06 04:06:11.525000,1267.314,54,635,0,100,2022-07-06 06:51:31.188000,NOCODE,United States,United States,Full-Time,English,United States,Male,No
62c5053da2a98704315d9641,5dfd077e3690bd03bfa91d48,APPROVED,2022-07-06 03:45:06.812000,2022-07-06 04:16:11.916000,1865.104,55,3448,6,100,2022-07-06 06:51:31.244000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c5053e062908341d1df9a3,5ee4b29de1640f1bc85da97b,APPROVED,2022-07-06 03:45:02.954000,2022-07-06 04:27:18.712000,2535.758,61,2806,8,100,2022-07-06 06:51:31.299000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c5053e32bfb8c9b93cd7f2,5bac1d9dc1155b0001175e55,APPROVED,2022-07-06 03:45:06.682000,2022-07-06 04:04:44.230000,1177.548,46,958,1,100,2022-07-06 06:51:31.354000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c5053f62c11114864cde6c,612eac9f6c232dc7efccc967,APPROVED,2022-07-06 03:48:15.096000,2022-07-06 04:10:26.299000,1331.203,24,2056,6,100,2022-07-06 06:51:31.410000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c506e4a2a98704315d9649,6163d3ea0d13c617bb46c99b,APPROVED,2022-07-06 03:55:29.870000,2022-07-06 04:11:00.261000,930.391,42,1224,1,100,2022-07-06 06:51:31.467000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
