session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
62bd9ef6802781a5a47a768c,58f0fca0d40252000192f201,RETURNED,2022-06-30 13:02:48.430000,,881046.799186,41,4532,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bd9f111f66f3d566980d8d,5e84bd7c34d5d9072128fac1,APPROVED,2022-06-30 13:03:15.593000,2022-06-30 13:56:24.398000,3188.805,35,971,2,100,2022-06-30 15:27:35.240000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62bd9f14b1876b64678f8755,559744acfdf99b590e1e9299,APPROVED,2022-06-30 13:05:19.914000,2022-06-30 13:22:09.497000,1009.583,37,1108,4,100,2022-06-30 15:27:35.351000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62bda41ce9c757e9e2c7b511,56435b83942576000a66eb5d,APPROVED,2022-06-30 13:24:46.323000,2022-06-30 13:37:55.471000,789.148,43,3903,14,100,2022-06-30 15:27:35.518000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bda79da899f80e2ec7b4ec,5a381de00006450001bf2691,APPROVED,2022-06-30 13:39:45.135000,2022-06-30 13:55:45.390000,960.255,33,1689,4,100,2022-06-30 15:27:35.583000,49E292D8,United States,United States,Part-Time,English,United States,Male,No
62bda7a1187005ab22f805d9,6095fc75ab1d101e060d808b,APPROVED,2022-06-30 13:43:20.105000,2022-06-30 14:02:00.645000,1120.54,37,1877,7,99,2022-06-30 15:27:35.650000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bda7a6187005ab22f805da,5b954f10754b700001f06bf0,APPROVED,2022-06-30 13:39:50.951000,2022-06-30 14:00:08.417000,1217.466,46,2706,1,100,2022-06-30 15:27:35.705000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62bda7a9c8813097b580285c,60de09f7dc5304e0c0f19485,APPROVED,2022-06-30 13:39:56.071000,2022-06-30 13:59:23.454000,1167.383,31,1198,12,98,2022-06-30 15:27:35.759000,49E292D8,United States,United States,Full-Time,English,United States,Female,Yes
62bda7c95d668a6064f805d2,615f2b3f0eafbabe579b889a,APPROVED,2022-06-30 13:40:47.328000,2022-06-30 14:13:59.447000,1992.119,32,1907,27,95,2022-06-30 15:27:35.816000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bdc0e9f81bee29eca370a5,62baf827477e9d1a60c5b66d,APPROVED,2022-06-30 15:27:44.376000,2022-06-30 15:54:54.635000,1630.259,22,100,0,100,2022-07-02 17:30:38.123000,137454,United States,United States,Full-Time,English,United States,Male,No
62bdc0f784fa4c182332052b,600dd1ea271cf06201979123,RETURNED,2022-06-30 15:38:00.793000,,871734.581905,22,922,7,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bdc107ac28d6c681a82e98,610cb2e82784ac6af6469fc5,APPROVED,2022-06-30 15:28:11.604000,2022-06-30 15:57:01.602000,1729.998,28,992,2,100,2022-07-02 17:30:38.182000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bdc111faaa5e2639af768c,6111234ac8cfa49e38acbfb4,APPROVED,2022-06-30 15:28:19.743000,2022-06-30 15:45:46.116000,1046.373,23,1267,0,100,2022-07-02 17:30:38.234000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bdc11445c9bf9cd170ae70,60f838095603e27ca51820a7,APPROVED,2022-06-30 15:28:42.793000,2022-06-30 15:48:12.960000,1170.167,65,1518,6,100,2022-07-02 17:30:38.288000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62bdc36a78d97b6ff9635b6a,5ff5f7ad932d56101bf7c90d,APPROVED,2022-06-30 15:38:22.298000,2022-06-30 16:24:31.456000,2769.158,47,2000,2,100,2022-07-02 17:30:38.341000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62be1182455b6ab6e3240410,5b666901f7798c000182c01c,APPROVED,2022-06-30 21:11:35.800000,2022-06-30 21:32:40.217000,1264.417,38,2183,6,100,2022-07-02 17:30:38.394000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62be11889b0cc1ab94a4a846,5d07ce1342a8400018a27494,APPROVED,2022-06-30 21:11:39.510000,2022-06-30 21:26:34.519000,895.009,24,850,8,98,2022-07-02 17:30:38.448000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62be118bab207f2bd9cb9a01,600c63a5dfb7171357a02440,APPROVED,2022-06-30 21:11:41.854000,2022-06-30 21:28:43.842000,1021.988,25,1264,3,100,2022-07-02 17:30:38.501000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62be118c9700a180a4e6d59f,56259489ed6e5a0005c80fde,APPROVED,2022-06-30 21:11:40.754000,2022-06-30 21:25:33.312000,832.558,36,3365,8,100,2022-07-02 17:30:38.553000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62be118e6a9421fe428c1ab7,5a8b1ee2000dab00018cc7cd,APPROVED,2022-06-30 21:12:08.101000,2022-06-30 21:30:27.956000,1099.855,33,1514,0,100,2022-07-02 17:30:38.603000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62be1998806f6c5fbc63677b,62852880d0adbe3f66b92efc,APPROVED,2022-06-30 21:46:02.267000,2022-06-30 22:14:30.866000,1708.599,31,366,0,100,2022-07-02 17:30:38.660000,49E292D8,United States,United States,Part-Time,English,United States,Male,Yes
62be199bfbb32a8a93d89678,5ade0203066c510001d42abf,APPROVED,2022-06-30 21:46:03.476000,2022-06-30 22:08:44.773000,1361.297,41,2370,2,100,2022-07-02 17:30:38.712000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62be19a03424108f2efb655b,5d8e258e7a33770016980d2b,APPROVED,2022-06-30 21:46:10.133000,2022-06-30 22:00:23.049000,852.916,31,833,0,100,2022-07-02 17:30:38.764000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,Yes
62be19b0016f531acbec72c6,60fba5becb0e782745f2c39c,APPROVED,2022-06-30 21:46:28.362000,2022-06-30 22:07:51.518000,1283.156,19,317,0,100,2022-07-02 17:30:38.818000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,Yes
62be19b94697b48437240409,60a55d4bb6bd9be6c95b89eb,APPROVED,2022-06-30 21:46:35.810000,2022-06-30 22:17:00.459000,1824.649,27,1430,3,100,2022-07-02 17:30:38.872000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62be7b94e7841534a25b7813,5bc9f8b677740000016a08b5,APPROVED,2022-07-01 04:44:04.311000,2022-07-01 04:58:03.017000,838.706,47,2158,4,100,2022-07-02 17:30:38.925000,49E292D8,United States,United States,Full-Time,English,United States,Female,Yes
62be7b994854a836cb8c1aa1,5ffe4c2a8f29264fb8cdd577,APPROVED,2022-07-01 04:44:12.249000,2022-07-01 05:00:38.267000,986.018,23,231,2,100,2022-07-02 17:30:38.982000,49E292D8,South Africa,United States,Full-Time,English,United States,Female,No
62be7bc4dba021adc493847e,5ddd92855daaa6d095854780,APPROVED,2022-07-01 04:44:54.425000,2022-07-01 05:23:32.789000,2318.364,37,1752,15,98,2022-07-02 17:30:39.036000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62be7bccbe33dae21c6bd8b8,6151e479b4ee16668948c7f2,APPROVED,2022-07-01 04:45:12.149000,2022-07-01 05:07:06.733000,1314.584,69,1456,4,100,2022-07-02 17:30:39.089000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62be7bcccea4f5e79a6bd894,60f6e30863cdeb849cbeb338,APPROVED,2022-07-01 04:45:05.637000,2022-07-01 05:40:03.242000,3297.605,36,954,6,99,2022-07-02 17:30:39.145000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62bed8226f02f9c6feccbe56,565bdfcec121fe0012fc3897,APPROVED,2022-07-01 11:28:01.945000,2022-07-01 12:16:41.839000,2919.894,28,160,0,100,2022-07-02 17:30:39.198000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bed82c4f5f6997070f9647,5eb02a40b17a8c0868685d32,APPROVED,2022-07-01 11:19:11.455000,2022-07-01 11:59:09.607000,2398.152,46,2328,4,100,2022-07-02 17:30:39.263000,49E292D8,Italy,United States,Full-Time,English,United States,Female,No
62bed8429ce69ed4223d3fd1,5cbf5b488be75a0016b49758,RETURNED,2022-07-01 11:19:32.931000,,800842.739917,44,2855,22,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bed86b7ed369f4635b5ce8,5c40e7d99d27f00001159a65,APPROVED,2022-07-01 11:20:15.720000,2022-07-01 11:34:05.725000,830.005,40,2458,8,99,2022-07-02 17:30:39.321000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bed86c64fe7c04b2df52a7,5aa44687dbdb470001ef463f,APPROVED,2022-07-01 11:20:17.302000,2022-07-01 11:41:04.852000,1247.55,36,1955,4,100,2022-07-02 17:30:39.373000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bed9b4dde0cd9ceb28e3d9,629e3f2e7aa7065ffef94278,APPROVED,2022-07-01 11:25:59.618000,2022-07-01 11:49:03.562000,1383.944,23,148,0,100,2022-07-02 17:30:39.429000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62beea6fd257d687de826bb3,5d8a64630ffb9c001746ca2c,APPROVED,2022-07-01 12:37:07.815000,2022-07-01 13:06:28.848000,1761.033,63,3991,9,100,2022-07-02 17:30:39.484000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62beea83913cbdad6e4585db,5b70ed4b99982e000145eb7b,APPROVED,2022-07-01 12:37:29.334000,2022-07-01 13:17:49.153000,2419.819,36,1220,6,99,2022-07-02 17:30:39.536000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62beea86a0bf9cbad2b76e09,5d9c67b131544d00101daef1,APPROVED,2022-07-01 12:37:32.075000,2022-07-01 12:58:32.046000,1259.971,33,2711,8,100,2022-07-02 17:30:39.586000,49E292D8,United States,United States,Full-Time,English,United States,Female,Yes
62beea8c5f279dae5c80e5a6,5c50c73cecd461000198fea1,APPROVED,2022-07-01 12:37:34.788000,2022-07-01 12:53:40.497000,965.709,30,3853,2,100,2022-07-02 17:30:39.639000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62beea8fefc61ab1c1f1fa36,5d6349209b22da000117b1bd,APPROVED,2022-07-01 12:37:39.179000,2022-07-01 12:51:48.177000,848.998,39,1183,4,100,2022-07-02 17:30:39.691000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62bef609a789f54dd15c21b9,5edfb0770fb0722aa3839b6d,APPROVED,2022-07-01 13:26:38.708000,2022-07-01 13:45:48.225000,1149.517,26,2455,0,100,2022-07-02 17:30:39.744000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bef614a8038e57a018ab93,5dec8925be656d35d4005320,APPROVED,2022-07-01 13:26:47.661000,2022-07-01 14:02:17.940000,2130.279,58,1977,5,100,2022-07-02 17:30:39.800000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bef6194957b8c2d5230968,5dd72efa82569a6d38e06854,APPROVED,2022-07-01 13:26:49.868000,2022-07-01 13:49:36.806000,1366.938,39,1480,8,99,2022-07-02 17:30:39.852000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bef61dfadeb8cd227446c7,60885dc6571926117732b41e,APPROVED,2022-07-01 13:26:56.486000,2022-07-01 13:45:18.387000,1101.901,48,1395,1,100,2022-07-02 17:30:39.906000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bef625e6610cd312826bb0,5e78bf026d9a62443b9d5b74,APPROVED,2022-07-01 13:27:25.098000,2022-07-01 13:42:25.101000,900.003,43,2642,15,99,2022-07-02 17:30:39.957000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bf047e860a97439efdb9a0,610855e5402b0ab92c3a0759,APPROVED,2022-07-01 14:28:17.160000,2022-07-01 14:48:45.889000,1228.729,19,363,1,100,2022-07-02 17:30:40.011000,49E292D8,United States,United States,Due to start a new job within the next month,English,United States,Female,Yes
62bf04b0cbf217d3bcf65af9,5c0727ff1d461400012b61ee,APPROVED,2022-07-01 14:29:13.667000,2022-07-01 14:49:04.491000,1190.824,53,2435,0,100,2022-07-02 17:30:40.064000,49E292D8,United States,United States,Other,English,United States,Female,No
62bf04b24ba09a1ed0fd0492,5ba064c10d4416000157a224,APPROVED,2022-07-01 14:29:19.916000,2022-07-01 14:43:24.661000,844.745,31,1871,3,100,2022-07-02 17:30:40.118000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62bf04c0c73f57888c790b3f,5e06ecd524f9390991997bb7,RETURNED,2022-07-01 14:29:24.613000,,789451.276395,27,2503,12,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bf04c1a8b63a3af104be30,60e5eceb989f38c746723024,APPROVED,2022-07-01 14:29:28.252000,2022-07-01 15:21:52.580000,3144.328,41,1721,0,100,2022-07-02 17:30:40.174000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bf05e2a14b11c617f7a072,62bb31196b1faed16b34e914,APPROVED,2022-07-01 14:34:12.368000,2022-07-01 14:54:34.299000,1221.931,45,82,0,100,2022-07-02 17:30:40.230000,49E292D8,United States,United States,Other,English,United States,Male,No
62bf470972267ff4b3c43d95,615bb35e52d50aa9a2ae6747,APPROVED,2022-07-01 19:12:24.271000,2022-07-01 19:34:57.928000,1353.657,43,1333,3,100,2022-07-02 17:30:40.282000,NOCODE,United States,United States,Part-Time,English,United States,Female,No
62bf470a8a3fc73006ba139c,5dcf4136cf8e7e086ea019e4,APPROVED,2022-07-01 19:12:14.288000,2022-07-01 19:32:05.134000,1190.846,55,2717,10,100,2022-07-02 17:30:40.334000,49E292D8,United States,United States,Other,English,United States,Female,No
62bf470bb861d243519c0b7a,5dbb9407e0a6e81863526af7,APPROVED,2022-07-01 19:12:53.527000,2022-07-01 19:47:15.974000,2062.447,35,1212,8,98,2022-07-02 17:30:40.386000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bf470e0b17fab90a9c0b60,5b975addbb32a6000182d3e2,APPROVED,2022-07-01 19:12:20.382000,2022-07-01 19:30:51.573000,1111.191,30,927,7,97,2022-07-02 17:30:40.466000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bf470e5fc0e5c47708a3a8,62b060e7ab53ddb4dc2b7eca,TIMED-OUT,2022-07-01 19:12:27.284000,,772468.687049,29,115,1,99,,,United States,United States,DATA EXPIRED,English,United States,Male,No
62bf4e7d1e5107bf8b7433b3,60fda8f418c64ff072d22378,APPROVED,2022-07-01 19:44:35.826000,2022-07-01 20:00:13.776000,937.95,20,262,0,100,2022-07-02 17:30:40.591000,49E292D8,United States,United States,Part-Time,English,United States,Female,Yes
62bf4e84b5d505f4fb230975,61081e56eef3ebeb3f9e684c,APPROVED,2022-07-01 19:44:06.874000,2022-07-01 20:04:18.935000,1212.061,22,231,0,100,2022-07-02 17:30:40.674000,49E292D8,United States,United States,Other,English,United States,Female,Yes
62bf4e866c82856418f65b17,5f038dc85819b15b08840dfd,APPROVED,2022-07-01 19:47:09.305000,2022-07-01 20:17:14.011000,1804.706,25,1967,15,99,2022-07-02 17:30:40.754000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bf4e87ea015dd5d3248d1a,5c3d07a85a994b0001c10bb2,APPROVED,2022-07-01 19:45:07.471000,2022-07-01 20:18:29.156000,2001.685,27,2731,0,100,2022-07-02 17:30:40.834000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bf4eb02c3cee8055bd311a,5fc29e457497e203c3af6bb9,APPROVED,2022-07-01 19:45:58.759000,2022-07-01 20:02:58.484000,1019.725,35,1205,0,100,2022-07-02 17:30:40.912000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
62bf567a4be12e3fdb80e5a8,611b09935cd6e67f2b5e9ea2,APPROVED,2022-07-01 20:18:07.292000,2022-07-01 20:40:18.885000,1331.593,64,1470,7,99,2022-07-02 17:30:40.964000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62bf567ae09e298c9125d4c2,5f0d2ad60ad0d6730c380b05,TIMED-OUT,2022-07-01 20:18:02.535000,,768533.526879,49,1495,6,100,,,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,DATA EXPIRED
62bf569eca20833a1eb183ae,5a9f566d777df2000160326c,APPROVED,2022-07-01 20:18:41.775000,2022-07-01 20:34:52.770000,970.995,41,1924,9,99,2022-07-02 17:30:41.021000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bf56aafcf59222cf248cf5,5bf408f7f35e0c000101693a,APPROVED,2022-07-01 20:19:45.986000,2022-07-01 21:22:02.376000,3736.39,49,1850,8,99,2022-07-02 17:30:41.074000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62bf56b25cd66cb326c43da3,5ee232f2b970662cfa352567,APPROVED,2022-07-01 20:20:13.970000,2022-07-01 20:41:00.798000,1246.828,34,2884,0,100,2022-07-02 17:30:41.127000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62bf5958b2a1f106e4f7a05b,623534a4823206b94cd659b3,APPROVED,2022-07-01 20:30:21.649000,2022-07-01 21:06:51.292000,2189.643,21,717,4,100,2022-07-02 17:30:41.189000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
62bf611dc16b7068d3248d0c,607226ef2df05dd596a390f2,APPROVED,2022-07-01 21:03:33.794000,2022-07-01 21:22:00.601000,1106.807,41,575,1,100,2022-07-02 17:30:41.244000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bf611f8893317dc677490f,5d41df0ca7b5800001a0341a,APPROVED,2022-07-01 21:03:44.160000,2022-07-01 21:42:49.179000,2345.019,60,484,1,100,2022-07-02 17:30:41.299000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62bf612da3099a3fcdbc4cea,604914055ca718818c50d5a3,RETURNED,2022-07-01 21:03:46.386000,,765790.088985,20,210,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bf61310de953f0f85c21ae,61664d58d18ca2325a81008e,APPROVED,2022-07-01 21:03:45.589000,2022-07-01 21:51:51.035000,2885.446,27,932,3,100,2022-07-02 17:30:41.359000,49E292D8,United States,United States,Other,English,United States,Female,No
62bf61364c4d8e174abc4cdb,61007ec7b65c2281b7a45058,RETURNED,2022-07-01 21:03:52.702000,,765783.796085,19,664,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62bf61feaf8871eb2034e96e,5fc6e3a0040c3f0e7cb45c8a,APPROVED,2022-07-01 21:07:21.222000,2022-07-01 21:43:42.480000,2181.258,32,1565,2,100,2022-07-02 17:30:41.418000,49E292D8,United States,United States,Unemployed (and job seeking),English,United States,Female,No
62bf6271b3b3c6ce605c21ad,614c1267826bcb89bd92e726,APPROVED,2022-07-01 21:09:10.594000,2022-07-01 22:14:58.625000,3948.031,36,637,0,100,2022-07-02 17:30:41.498000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
62bf6766da4420914f74338f,629fa760fe340707d1dfd548,APPROVED,2022-07-01 21:31:05.485000,2022-07-01 21:52:10.838000,1265.353,31,221,0,100,2022-07-02 17:30:41.552000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c0252c70beaced2608a397,5f6e2f793c9b1032dbe72def,APPROVED,2022-07-02 11:00:09.741000,2022-07-02 11:31:15.900000,1866.159,41,2047,6,100,2022-07-02 17:30:41.606000,49E292D8,United States,United States,Full-Time,English,United States,Male,DATA EXPIRED
62c0255c12638752255a24ef,57b60487e5b60d0001083aea,RETURNED,2022-07-02 11:00:44.851000,,715571.706092,37,2408,10,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c025649e7bd00e189ab3c3,6266b4ea9408fc167507d923,APPROVED,2022-07-02 11:01:10.299000,2022-07-02 11:28:50.263000,1659.964,49,705,1,100,2022-07-02 17:30:41.789000,49E292D8,United States,United States,Full-Time,English,United States,Female,Yes
62c02564c1ac651b6eb76df8,5c1021a547d07800011a23de,APPROVED,2022-07-02 11:00:57.845000,2022-07-02 11:17:47.625000,1009.78,64,2446,1,100,2022-07-02 17:30:41.958000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c02574a116371a86290162,6029acb673830e93bcc9230f,APPROVED,2022-07-02 11:01:23.887000,2022-07-02 11:18:27.221000,1023.334,71,2075,27,96,2022-07-02 17:30:42.013000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62c02b090e813465387446c3,5b6259be5256470001bd0c6d,APPROVED,2022-07-02 11:24:57.517000,2022-07-02 11:41:48.669000,1011.152,35,2900,0,100,2022-07-02 17:30:42.067000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,No
62c02b3bc37610ee74f77d5b,5d4254db5b2c430001418a3c,APPROVED,2022-07-02 11:25:50.679000,2022-07-02 11:41:00.903000,910.224,39,2799,1,100,2022-07-02 17:30:42.123000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c02b3c48e9cff9db0cb331,58810bc97b21a60001758c8b,APPROVED,2022-07-02 11:25:57.258000,2022-07-02 11:47:44.276000,1307.018,59,1737,0,100,2022-07-02 17:30:42.178000,NOCODE,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
62c02b474b0c1d3c51f69338,6138af26127651134a88842c,RETURNED,2022-07-02 11:26:07.589000,,714049.055584,53,1036,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c02b56472634749a61c55b,601fc50f4b7f33504a02cd52,APPROVED,2022-07-02 11:26:19.075000,2022-07-02 12:06:27.590000,2408.515,44,882,19,95,2022-07-02 17:30:42.237000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c02d0e77a985f7bcfdb983,5c3c7913b4f22c0001a0809c,APPROVED,2022-07-02 11:33:39.505000,2022-07-02 11:50:48.460000,1028.955,69,3644,6,100,2022-07-02 17:30:42.289000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c032902f1cb9b13ff65aff,5eceed79840590300f53fa51,APPROVED,2022-07-02 11:57:11.988000,2022-07-02 12:11:15.599000,843.611,27,1801,7,99,2022-07-02 17:30:42.394000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c080e561a96f3c4077491e,627e6d46440b9a1d01fb1d32,APPROVED,2022-07-02 17:31:20.200000,2022-07-02 17:52:28.381000,1268.181,38,342,0,100,2022-07-03 13:21:36.417000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c08101878e15b92d25d4e8,5ed9c285b8c16356b385a97f,APPROVED,2022-07-02 17:35:56.007000,2022-07-02 17:58:00.056000,1324.049,69,2330,4,100,2022-07-03 13:21:36.471000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c08107104bf2e73bd961fe,622a42c21de0c55ba18a2acb,APPROVED,2022-07-02 17:31:55.710000,2022-07-02 17:50:16.190000,1100.48,60,632,0,100,2022-07-03 13:21:36.525000,49E292D8,United States,United States,Part-Time,English,United States,Female,No
62c08107f94c45f77918ab6f,608f39d2c76e436967135846,APPROVED,2022-07-02 17:31:59.265000,2022-07-02 18:03:42.875000,1903.61,29,1390,3,100,2022-07-03 13:21:36.578000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c08108104bf2e73bd961ff,608ca27f0fc273d395eb58bd,APPROVED,2022-07-02 17:31:52.848000,2022-07-02 18:14:00.521000,2527.673,64,1737,4,100,2022-07-03 13:21:36.632000,NOCODE,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
62c089f79a4724c6b304be3d,57dd1a741334540001170404,APPROVED,2022-07-02 18:10:01.827000,2022-07-02 18:23:22.164000,800.337,45,2383,9,99,2022-07-03 13:21:36.685000,NOCODE,United States,United States,Full-Time,English,United States,Male,No
62c089f8f5603fc9235c219f,5c2c6e432c45d400014a35e3,RETURNED,2022-07-02 18:10:00.330000,,689816.441957,39,2917,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62c089fc68482043e8f7a077,5f2e00fa9832d716737ae694,APPROVED,2022-07-02 18:10:06.678000,2022-07-02 18:40:39.518000,1832.84,40,1734,14,98,2022-07-03 13:21:36.741000,49E292D8,United States,United States,Full-Time,English,United States,Male,No
62c08a09f5603fc9235c21a2,5e373f33a42bce6daa55ea65,APPROVED,2022-07-02 18:14:08.920000,2022-07-02 18:37:03.051000,1374.131,68,2275,0,100,2022-07-03 13:21:36.795000,49E292D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
62c08a1d511cdaab4f290184,5deb3ffdf375c625fa83bac7,APPROVED,2022-07-02 18:10:37.765000,2022-07-02 18:36:30.326000,1552.561,24,1943,11,99,2022-07-03 13:21:36.849000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Male,Yes
62c08c9a6106e08388bbf428,629e7861db77361516171932,APPROVED,2022-07-02 18:21:17.581000,2022-07-02 18:34:06.186000,768.605,19,239,5,96,2022-07-03 13:21:36.904000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c09726f8e0828478c7ad0e,5e967eb28a7eb710a9e1fd94,APPROVED,2022-07-02 19:06:18.560000,2022-07-02 19:35:58.969000,1780.409,46,285,4,99,2022-07-03 13:21:36.955000,49E292D8,United States,United States,Full-Time,English,United States,Male,Yes
62c0974645ada7f2f8bc4cc6,5cd8d86210887400182db201,APPROVED,2022-07-02 19:06:46.563000,2022-07-02 19:37:36.735000,1850.172,38,1815,7,99,2022-07-03 13:21:37.008000,49E292D8,United States,United States,Full-Time,English,United States,Female,No
62c0974e71071c572bbd30e9,5a02083e087f2e0001eadbdb,APPROVED,2022-07-02 19:07:25.867000,2022-07-02 19:23:45.306000,979.439,49,1809,2,100,2022-07-03 13:21:37.060000,49E292D8,United States,United States,DATA EXPIRED,English,United States,Female,No
62c09753c339c11afb80e5b2,5e1f8fbfb202032c463f3e06,APPROVED,2022-07-02 19:10:22.188000,2022-07-02 19:29:03.790000,1121.602,61,2522,1,100,2022-07-03 13:21:37.113000,49E292D8,United States,United States,Other,English,United States,Female,No
