"","subj_id","test_part","prior","post","eig","type"
"302","4415f744","nonpretend",0.754449691200066,1.04708237857902,2.71833290652354,"basic"
"303","4455c43","nonpretend",0.0711228316847938,2.3577868223089,0.705223165984665,"basic"
"304","44560ca4","nonpretend",0.529761664106066,0.533067086952085,0.122740354601155,"basic"
"305","44657d0a","nonpretend",0.0466260489154297,0.517898025731179,0.356167110400379,"basic"
"306","447607f2","nonpretend",0.976933665792265,0.697100267780023,0.735829497830058,"basic"
"307","4486276d","nonpretend",0.134895158278245,0.338251222604713,0.00820720251964236,"basic"
"308","4505f0f1","nonpretend",0.38243362440594,3.95115414815745,0.432587419826759,"basic"
"309","4515aeb8","nonpretend",0.421658161262609,2.15392935156311,1.02135538829247,"basic"
"310","45360a62","nonpretend",0.519298835299492,0.71443259156844,0.450319708737141,"basic"
"311","45362976","nonpretend",0.0906853721004508,1.52377029354433,0.506363517590381,"basic"
"312","4545d730","nonpretend",0.583105791539326,3.6000532937049,-0.0731887459903094,"basic"
"313","45561452","nonpretend",0.997795545221303,1.31445786703468,-0.560990383775321,"basic"
"314","455b984","nonpretend",0.395475116911269,0.673924214543967,0.51161850244696,"basic"
"315","4565d614","nonpretend",0.139500036888522,2.19634248785725,-0.000904205313449379,"basic"
"316","45760905","nonpretend",0.288705162891636,0.881991330100396,0.895550694853625,"basic"
"317","4586293d","nonpretend",0.836842423322725,0.449352881557326,0.534974040564091,"basic"
"318","4595e1f7","nonpretend",0.39439465592647,1.12639473153033,0.570184727468993,"basic"
"319","4595e9a5","nonpretend",0.49615041818876,0.802159014408402,0.650365663642554,"basic"
